InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
550320,22935,BAKING MOULD ROSE MILK CHOCOLATE,1,17/04/2011 12:38,3.25,12748
564737,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,28/08/2011 14:00,2.95,15312
553833,22383,LUNCH BAG SUKI DESIGN ,1,19/05/2011 11:41,1.65,17346
559047,21915,RED  HARMONICA IN BOX ,24,05/07/2011 15:44,1.25,13082
547192,84569A,PACK 3 IRON ON DOG PATCHES,12,21/03/2011 12:32,1.25,15855
547573,22859,EASTER TIN BUNNY BOUQUET,6,24/03/2011 10:04,1.65,12948
546561,22357,KINGS CHOICE BISCUIT TIN,4,15/03/2011 10:34,4.25,18260
559746,23252,VINTAGE RED ENAMEL TRIM JUG ,4,12/07/2011 11:16,3.75,16515
557144,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,17/06/2011 10:17,2.55,13113
546542,22921,HERB MARKER CHIVES ,2,14/03/2011 15:13,0.65,13263
545530,22149,FELTCRAFT 6 FLOWER FRIENDS,6,03/03/2011 13:45,2.1,17416
564650,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,26/08/2011 14:17,1.06,14646
559696,23207,LUNCH BAG ALPHABET DESIGN,3,11/07/2011 16:59,1.65,15577
550993,21244,BLUE POLKADOT PLATE ,8,21/04/2011 19:51,1.69,15810
550778,22300,COFFEE MUG DOG + BALL DESIGN,6,20/04/2011 13:36,2.55,14868
558087,85212,MINI PAINTED GARDEN DECORATION ,12,26/06/2011 12:04,0.29,17323
544051,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,15/02/2011 12:40,1.65,16700
560052,23109,LED TEA LIGHTS,24,14/07/2011 15:30,2.89,15187
547485,21731,RED TOADSTOOL LED NIGHT LIGHT,8,23/03/2011 11:16,1.65,17019
540482,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2,07/01/2011 15:48,5.45,14672
554075,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,22/05/2011 11:29,9.95,16038
554598,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,25/05/2011 11:12,6.95,13263
557067,22045,SPACEBOY GIFT WRAP,25,16/06/2011 15:12,0.42,13098
541258,22933,BAKING MOULD EASTER EGG MILK CHOC,1,16/01/2011 15:30,2.95,13634
554560,48185,DOORMAT FAIRY CAKE,2,25/05/2011 10:35,7.95,13317
564471,POST,POSTAGE,1,25/08/2011 12:26,18,12583
548545,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,31/03/2011 19:12,9.95,13118
542895,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,01/02/2011 13:47,2.95,14549
545894,22148,EASTER CRAFT 4 CHICKS ,6,07/03/2011 17:04,1.95,16242
547653,22667,RECIPE BOX RETROSPOT ,4,24/03/2011 12:21,2.95,16745
553152,23112,PARISIENNE CURIO CABINET,4,13/05/2011 14:55,7.5,13089
548215,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,30/03/2011 09:19,0.85,15674
541406,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,3,17/01/2011 15:19,2.1,14657
548011,85099B,JUMBO BAG RED RETROSPOT,100,29/03/2011 11:14,1.65,14646
547892,22856,ASSORTED EASTER DECORATIONS  BELLS,12,28/03/2011 10:15,1.25,12669
544935,22246,MAGIC GARDEN FELT GARLAND ,12,25/02/2011 09:09,1.95,13870
544802,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,23/02/2011 13:57,1.25,13149
552467,84912A,PINK ROSE WASHBAG,12,09/05/2011 15:29,3.75,15249
563746,22382,LUNCH BAG SPACEBOY DESIGN ,10,19/08/2011 10:05,1.65,14745
556474,21907,I'M ON HOLIDAY METAL SIGN,1,12/06/2011 12:01,2.1,16007
547790,85049E,SCANDINAVIAN REDS RIBBONS,12,25/03/2011 12:04,1.25,12545
547867,21166,COOK WITH WINE METAL SIGN ,2,27/03/2011 13:56,2.08,13357
546249,20713,JUMBO BAG OWLS,1,10/03/2011 13:58,1.95,14606
552325,21238,RED RETROSPOT CUP,8,09/05/2011 09:47,0.85,12490
557630,22431,WATERING CAN BLUE ELEPHANT,6,21/06/2011 14:53,1.95,13178
563551,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,17/08/2011 13:04,2.95,17757
554978,21239,PINK  POLKADOT CUP,8,29/05/2011 11:05,0.85,16889
541012,22367,CHILDRENS APRON SPACEBOY DESIGN,4,13/01/2011 11:48,1.95,17019
561106,21935,SUKI  SHOULDER BAG,10,25/07/2011 11:37,1.65,14246
559887,21871,SAVE THE PLANET MUG,3,13/07/2011 11:44,1.25,13263
544676,21213,PACK OF 72 SKULL CAKE CASES,3,22/02/2011 16:03,0.55,17841
551876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,05/05/2011 08:18,2.95,14867
543285,22904,CALENDAR PAPER CUT DESIGN,6,07/02/2011 09:48,2.95,14600
558762,22655,VINTAGE RED KITCHEN CABINET,2,03/07/2011 13:05,125,15023
565616,22823,CHEST NATURAL WOOD 20 DRAWERS,1,05/09/2011 15:26,125,15238
540994,21094,SET/6 RED SPOTTY PAPER PLATES,12,13/01/2011 09:29,0.85,13089
542272,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,27/01/2011 09:42,0.85,16496
552261,23209,LUNCH BAG DOILEY PATTERN ,10,08/05/2011 11:34,1.65,16807
548412,82482,WOODEN PICTURE FRAME WHITE FINISH,36,31/03/2011 10:38,2.1,12601
546753,21329,DINOSAURS  WRITING SET ,2,16/03/2011 13:00,1.65,16383
543370,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,07/02/2011 14:51,4.95,12359
546314,84249A,GREETING CARD SQUARE  DOUGHNUTS,12,10/03/2011 19:05,0.42,16808
554112,90201A,PURPLE ENAMEL FLOWER RING,1,22/05/2011 14:44,2.95,17611
555076,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,31/05/2011 12:11,2.89,13900
558556,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,30/06/2011 13:14,0.42,17954
556241,22745,POPPY'S PLAYHOUSE BEDROOM ,6,09/06/2011 16:04,2.1,12597
553351,22896,PEG BAG APPLES DESIGN,2,16/05/2011 13:35,2.55,18118
555832,23283,DOORMAT VINTAGE LEAVES DESIGN ,4,07/06/2011 12:19,7.95,15969
555626,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,06/06/2011 11:55,7.9,16103
557886,22423,REGENCY CAKESTAND 3 TIER,1,23/06/2011 13:39,12.75,17799
549833,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/04/2011 13:19,0.85,13458
557897,82582,AREA PATROLLED METAL SIGN,12,23/06/2011 14:25,2.1,13881
559674,22673,FRENCH GARDEN SIGN BLUE METAL,6,11/07/2011 14:16,1.25,15856
545719,22824,3 TIER SWEETHEART GARDEN SHELF,4,07/03/2011 10:28,32.95,13344
563912,22726,ALARM CLOCK BAKELIKE GREEN,8,21/08/2011 12:58,3.75,17675
546757,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,16/03/2011 13:44,2.95,15381
541005,85099B,JUMBO BAG RED RETROSPOT,4,13/01/2011 10:39,1.95,16161
556509,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,13/06/2011 10:33,0.55,12708
548011,20723,STRAWBERRY CHARLOTTE BAG,200,29/03/2011 11:14,0.72,14646
561388,22662,LUNCH BAG DOLLY GIRL DESIGN,100,27/07/2011 09:32,1.45,12753
552467,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,09/05/2011 15:29,0.42,15249
552358,22195,LARGE HEART MEASURING SPOONS,12,09/05/2011 12:20,1.65,15673
543984,22752,SET 7 BABUSHKA NESTING BOXES,4,15/02/2011 09:35,8.5,15601
542601,22840,ROUND CAKE TIN VINTAGE RED,1,30/01/2011 11:52,7.95,16897
548319,22180,RETROSPOT LAMP,1,30/03/2011 12:48,9.95,14180
550755,22082,RIBBON REEL STRIPES DESIGN ,10,20/04/2011 12:01,1.65,17548
540480,20724,RED RETROSPOT CHARLOTTE BAG,10,07/01/2011 15:27,0.85,12480
559542,82482,WOODEN PICTURE FRAME WHITE FINISH,1,10/07/2011 13:32,2.55,17126
547002,84086C,PINK/PURPLE RETRO RADIO,6,18/03/2011 14:02,2.95,12878
554181,22193,RED DINER WALL CLOCK,4,23/05/2011 12:09,8.5,13078
559422,20712,JUMBO BAG WOODLAND ANIMALS,10,08/07/2011 12:00,2.08,12553
553346,22432,WATERING CAN PINK BUNNY,6,16/05/2011 12:57,1.95,17054
546636,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,15/03/2011 12:19,2.55,14534
560256,22673,FRENCH GARDEN SIGN BLUE METAL,4,17/07/2011 13:24,1.25,14462
556740,23061,VINTAGE EMBOSSED HEART,1,14/06/2011 12:06,1.25,17346
560878,22691,DOORMAT WELCOME SUNRISE,1,21/07/2011 15:16,7.95,14410
561884,22436,12 COLOURED PARTY BALLOONS,1,31/07/2011 13:07,0.65,15453
545872,21867,PINK UNION JACK  LUGGAGE TAG,2,07/03/2011 14:51,1.25,15752
554382,21124,SET/10 BLUE POLKADOT PARTY CANDLES,6,24/05/2011 11:55,1.25,17365
544462,22908,PACK OF 20 NAPKINS RED APPLES,4,20/02/2011 14:21,0.85,17050
549185,71459,HANGING JAM JAR T-LIGHT HOLDER,12,07/04/2011 09:35,0.85,18272
